subject.id	ncell_pat	nfrags_pat	ncell_mat	nfrags_mat	total_frags	pat_ratio	p_value	fdr	significance	type	chrom	start	end	fc
42361	29	43	32	55	98	0.438775510204082	0.266405594411192	0.801519101562501	N.S.	none	chr3	35708552	35718632	23
42362	64	152	71	141	293	0.51877133105802	0.559155752259132	1	N.S.	none	chr3	35720747	35744801	25
42363	10	13	12	19	32	0.40625	0.377085587475449	0.915756635772012	N.S.	none	chr3	35748876	35765059	24
42364	29	54	26	43	97	0.556701030927835	0.309933534239007	0.853112431289064	N.S.	none	chr3	35767449	35801773	26
42365	71	138	86	183	321	0.429906542056075	0.0139298013161334	0.176207905578279	N.S.	none	chr3	35803849	35852009	26
42366	6	6	6	8	14	0.428571428571429	0.79052734375	1	N.S.	none	chr3	35854344	35855777	24
42367	6	6	1	1	7	0.857142857142857	0.125	0.5712884801436	N.S.	none	chr3	35858766	35859352	20
42368	4	4	3	3	7	0.571428571428571	1	1	N.S.	none	chr3	35862431	35863023	22
42369	53	96	75	134	230	0.417391304347826	0.0145204487543078	0.181607184853178	N.S.	none	chr3	35865781	35902136	29
42371	18	22	17	23	45	0.488888888888889	1	1	N.S.	none	chr3	35921583	35927312	27
42372	1	1	3	4	5	0.2	0.375	0.913883750365105	N.S.	none	chr3	35935160	35935639	21
42373	4	4	4	4	8	0.5	1	1	N.S.	none	chr3	35938231	35939575	33
42374	39	77	50	101	178	0.432584269662921	0.0844339624789741	0.490319009393792	N.S.	none	chr3	35944248	35960100	25
42375	4	5	2	3	8	0.625	0.7265625	1	N.S.	none	chr3	35962196	35962487	24
42376	21	32	22	37	69	0.463768115942029	0.630456491786801	1	N.S.	none	chr3	35965158	35972325	22
42377	10	15	13	17	32	0.46875	0.860050065908582	1	N.S.	none	chr3	35974409	35977586	18
42378	13	14	6	8	22	0.636363636363636	0.28627872467041	0.825380636819709	N.S.	none	chr3	35980080	35983244	20
42379	7	7	9	10	17	0.411764705882353	0.629058837890625	1	N.S.	none	chr3	35989216	36001749	25
42381	94	228	93	199	427	0.533957845433255	0.175342485639087	0.686600803144176	N.S.	none	chr3	36007984	36071619	26
42382	144	452	134	383	835	0.541317365269461	0.0185573738607951	0.214386202762281	N.S.	none	chr3	36074069	36134793	28
42383	68	120	54	112	232	0.517241379310345	0.645917319440978	1	N.S.	none	chr3	36138367	36176901	28
42384	5	5	8	9	14	0.357142857142857	0.4239501953125	0.958455121782155	N.S.	none	chr3	36178938	36181924	22
42385	1	1	1	1	2	0.5	1	1	N.S.	none	chr3	36184886	36185986	22
42386	14	20	18	25	45	0.444444444444444	0.551484329802521	1	N.S.	none	chr3	36188211	36204832	23
42387	16	20	15	22	42	0.476190476190476	0.877614328752315	1	N.S.	none	chr3	36207044	36212186	23
42388	61	107	52	94	201	0.532338308457711	0.397378290087916	0.933314480147686	N.S.	none	chr3	36217181	36253425	24
42389	2	2	3	3	5	0.4	1	1	N.S.	none	chr3	36255743	36257112	19
42390	13	13	5	5	18	0.722222222222222	0.09625244140625	0.522956973451858	N.S.	none	chr3	36264286	36266288	33
42391	46	71	33	44	115	0.617391304347826	0.0149646711368243	0.185280640561651	N.S.	none	chr3	36268459	36283096	22
42392	6	7	4	4	11	0.636363636363636	0.548828125	1	N.S.	none	chr3	36287608	36288511	22
42393	13	17	11	13	30	0.566666666666667	0.584664711728693	1	N.S.	none	chr3	36291112	36292481	25
42394	86	229	86	206	435	0.526436781609195	0.291497844778398	0.829323185576246	N.S.	none	chr3	36294622	36326224	26
42395	7	10	3	4	14	0.714285714285714	0.1795654296875	0.686600803144176	N.S.	none	chr3	36328362	36328766	30
42396	45	68	47	75	143	0.475524475524476	0.616002785691815	1	N.S.	none	chr3	36331498	36345703	24
42397	10	11	6	6	17	0.647058823529412	0.332305908203125	0.884531397638831	N.S.	none	chr3	36347946	36348829	21
42398	5	6	9	11	17	0.352941176470588	0.332305908203125	0.884531397638831	N.S.	none	chr3	36351085	36352339	24
42399	8	10	7	7	17	0.588235294117647	0.629058837890625	1	N.S.	none	chr3	36360375	36362054	22
42400	22	38	19	29	67	0.567164179104478	0.32843206269719	0.884531397638831	N.S.	none	chr3	36364263	36373465	21
42401	25	45	21	31	76	0.592105263157895	0.135385105299432	0.601717652403461	N.S.	none	chr3	36384780	36392304	24
42402	11	11	12	13	24	0.458333333333333	0.838819742202759	1	N.S.	none	chr3	36395494	36398897	19
42403	12	14	12	15	29	0.482758620689655	1	1	N.S.	none	chr3	36402443	36405472	21
42404	22	29	21	37	66	0.439393939393939	0.389052460547795	0.920351805672274	N.S.	none	chr3	36408774	36415104	25
42405	6	6	4	5	11	0.545454545454545	1	1	N.S.	none	chr3	36419322	36421594	22
42406	77	149	66	130	279	0.53405017921147	0.281175549441607	0.825380636819709	N.S.	none	chr3	36424318	36448984	25
42407	6	6	9	9	15	0.4	0.60723876953125	1	N.S.	none	chr3	36454121	36456146	25
42408	51	76	44	73	149	0.51006711409396	0.869922971028642	1	N.S.	none	chr3	36458515	36470159	23
42409	15	16	14	15	31	0.516129032258065	1	1	N.S.	none	chr3	36476885	36479106	21
42410	10	10	10	10	20	0.5	1	1	N.S.	none	chr3	36483506	36485337	18
42411	9	16	8	11	27	0.592592592592593	0.442068338394165	0.973117748316187	N.S.	none	chr3	36503692	36507540	18
42412	8	9	3	3	12	0.75	0.14599609375	0.620894754028148	N.S.	none	chr3	36512738	36514747	18
42413	10	13	11	16	29	0.448275862068966	0.711071103811264	1	N.S.	none	chr3	36523132	36527034	25
42414	4	4	7	7	11	0.363636363636364	0.548828125	1	N.S.	none	chr3	36530804	36532660	18
42415	10	11	13	14	25	0.44	0.690037965774536	1	N.S.	none	chr3	36537538	36542064	24
42416	26	37	12	18	55	0.672727272727273	0.0144538335338278	0.180834266531522	N.S.	none	chr3	36546440	36550608	21
42417	43	70	39	64	134	0.522388059701492	0.665950163901232	1	N.S.	none	chr3	36552931	36563373	24
42418	12	13	14	15	28	0.464285714285714	0.850554019212723	1	N.S.	none	chr3	36569908	36571704	26
42419	12	13	22	23	36	0.361111111111111	0.132498163962737	0.596883956572876	N.S.	none	chr3	36573886	36576538	34
42420	11	11	9	10	21	0.523809523809524	1	1	N.S.	none	chr3	36579418	36581131	19
42421	28	50	28	45	95	0.526315789473684	0.681742505918186	1	N.S.	none	chr3	36590388	36600473	22
42422	25	38	31	40	78	0.487179487179487	0.909946451874527	1	N.S.	none	chr3	36604005	36611492	21
42423	25	42	33	49	91	0.461538461538462	0.529602095476246	1	N.S.	none	chr3	36613539	36623937	22
42424	14	21	14	16	37	0.567567567567568	0.511375781585229	0.990692453517661	N.S.	none	chr3	36627430	36629713	21
42425	1	1	2	2	3	0.333333333333333	1	1	N.S.	none	chr3	36650623	36650775	21
42426	3	3	11	11	14	0.214285714285714	0.057373046875	0.407978867039536	N.S.	none	chr3	36695688	36697545	20
42427	10	11	5	8	19	0.578947368421053	0.647605895996094	1	N.S.	none	chr3	36794729	36795646	20
42428	8	10	7	8	18	0.555555555555556	0.814529418945313	1	N.S.	none	chr3	36798573	36800678	20
42429	3	3	7	8	11	0.272727272727273	0.2265625	0.758088906960164	N.S.	none	chr3	37576483	37577813	18
42430	3	3	2	2	5	0.6	1	1	N.S.	none	chr3	37588322	37588679	18
42431	14	15	12	15	30	0.5	1	1	N.S.	none	chr3	37643202	37645515	23
42432	13	14	5	7	21	0.666666666666667	0.189247131347656	0.704805746650195	N.S.	none	chr3	37667388	37669356	24
42433	4	4	6	8	12	0.333333333333333	0.3876953125	0.91815366488741	N.S.	none	chr3	37680649	37681858	18
42434	2	2	4	4	6	0.333333333333333	0.6875	1	N.S.	none	chr3	37714472	37715525	18
42435	8	9	7	7	16	0.5625	0.803619384765625	1	N.S.	none	chr3	37737617	37739265	18
42436	9	13	1	1	14	0.928571428571429	0.0018310546875	0.0431432565402416	*	pat	chr3	38616524	38617908	20
42437	7	8	2	2	10	0.8	0.109375	0.560321155682903	N.S.	none	chr3	38706765	38707627	21
42438	15	16	8	9	25	0.64	0.229522943496704	0.759165611287253	N.S.	none	chr3	38709637	38712836	22
42439	18	19	9	10	29	0.655172413793103	0.136045947670937	0.601717652403461	N.S.	none	chr3	38761755	38764398	27
42440	2	2	5	6	8	0.25	0.2890625	0.825380636819709	N.S.	none	chr3	38796800	38798339	21
42447	4	5	4	4	9	0.555555555555556	1	1	N.S.	none	chr3	38907305	38907721	18
42448	3	3	1	1	4	0.75	0.625	1	N.S.	none	chr3	38912329	38912699	18
42449	4	4	0	0	4	1	0.125	0.5712884801436	N.S.	none	chr3	38918229	38918379	38
42450	3	3	0	0	3	1	0.25	0.780095574485768	N.S.	none	chr3	38976839	38976989	30
42451	1	1	0	0	1	1	1	1	N.S.	none	chr3	38980819	38981065	24
42452	1	1	1	1	2	0.5	1	1	N.S.	none	chr3	38983825	38984233	22
42453	2	2	4	5	7	0.285714285714286	0.453125	0.973117748316187	N.S.	none	chr3	39481528	39481873	20
42455	1	1	4	4	5	0.2	0.375	0.913883750365105	N.S.	none	chr3	39537887	39539923	19
42457	3	3	1	1	4	0.75	0.625	1	N.S.	none	chr3	39570547	39572416	20
42458	2	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr3	39577883	39578787	19
42459	4	4	3	3	7	0.571428571428571	1	1	N.S.	none	chr3	39591531	39594175	21
42460	8	10	7	7	17	0.588235294117647	0.629058837890625	1	N.S.	none	chr3	39598154	39600064	20
42461	2	2	6	6	8	0.25	0.2890625	0.825380636819709	N.S.	none	chr3	39602732	39602943	32
42462	12	13	12	16	29	0.448275862068966	0.711071103811264	1	N.S.	none	chr3	39608529	39611079	19
42463	6	7	7	7	14	0.5	1	1	N.S.	none	chr3	39619831	39621367	20
42464	18	21	13	13	34	0.617647058823529	0.229481013026088	0.759165611287253	N.S.	none	chr3	39625771	39629280	26
42465	4	4	4	4	8	0.5	1	1	N.S.	none	chr3	39660084	39661482	18
42466	2	2	3	4	6	0.333333333333333	0.6875	1	N.S.	none	chr3	39666771	39667055	18
42467	7	8	5	5	13	0.615384615384615	0.5810546875	1	N.S.	none	chr3	39685806	39686993	18
42468	12	16	9	12	28	0.571428571428571	0.571588188409806	1	N.S.	none	chr3	39689021	39692869	18
42469	6	8	6	6	14	0.571428571428571	0.79052734375	1	N.S.	none	chr3	39695635	39697724	21
42470	2	3	2	2	5	0.6	1	1	N.S.	none	chr3	39714777	39716512	26
42472	1	1	2	2	3	0.333333333333333	1	1	N.S.	none	chr3	39738435	39739685	23
42474	19	21	17	21	42	0.5	1	1	N.S.	none	chr3	39761703	39765250	19
42475	2	2	2	2	4	0.5	1	1	N.S.	none	chr3	39767638	39767788	26
42476	5	8	4	4	12	0.666666666666667	0.3876953125	0.91815366488741	N.S.	none	chr3	39788134	39789494	22
42477	6	10	14	19	29	0.344827586206897	0.136045947670937	0.601717652403461	N.S.	none	chr3	39792204	39794791	24
42479	6	6	5	6	12	0.5	1	1	N.S.	none	chr3	39836547	39838131	20
42480	37	49	50	89	138	0.355072463768116	0.000836005802435765	0.0238334653441558	*	mat	chr3	39847079	39861078	23
42481	53	94	41	73	167	0.562874251497006	0.121448021229599	0.5712884801436	N.S.	none	chr3	39863630	39877689	25
42482	7	10	11	12	22	0.454545454545455	0.831811904907227	1	N.S.	none	chr3	39879868	39882224	22
42483	6	6	11	11	17	0.352941176470588	0.332305908203125	0.884531397638831	N.S.	none	chr3	39884911	39886513	24
42484	9	10	11	13	23	0.434782608695652	0.677639484405518	1	N.S.	none	chr3	39889348	39892751	20
42485	5	7	3	3	10	0.7	0.34375	0.892412046363831	N.S.	none	chr3	39896347	39898618	19
42486	5	6	7	9	15	0.4	0.60723876953125	1	N.S.	none	chr3	39900880	39902473	20
42487	4	4	4	4	8	0.5	1	1	N.S.	none	chr3	39905518	39906265	21
42488	4	5	3	4	9	0.555555555555556	1	1	N.S.	none	chr3	39916172	39916735	24
42489	4	5	6	7	12	0.416666666666667	0.7744140625	1	N.S.	none	chr3	39919187	39922486	24
42492	11	14	19	33	47	0.297872340425532	0.00794272650948361	0.12078477502028	N.S.	none	chr3	39955766	39959895	24
42493	10	11	6	6	17	0.647058823529412	0.332305908203125	0.884531397638831	N.S.	none	chr3	39966026	39967524	21
42494	3	3	2	2	5	0.6	1	1	N.S.	none	chr3	39987472	39987962	20
42495	6	6	8	8	14	0.428571428571429	0.79052734375	1	N.S.	none	chr3	40007132	40009117	18
42496	26	41	25	42	83	0.493975903614458	1	1	N.S.	none	chr3	40011442	40018570	23
42497	18	25	22	30	55	0.454545454545455	0.590053331776636	1	N.S.	none	chr3	40040883	40049953	26
42498	5	6	3	4	10	0.6	0.75390625	1	N.S.	none	chr3	40054871	40055858	19
42499	23	25	22	34	59	0.423728813559322	0.29759520828443	0.840528338978429	N.S.	none	chr3	40063587	40068993	21
42500	10	11	13	17	28	0.392857142857143	0.344928450882435	0.892412046363831	N.S.	none	chr3	40070996	40073515	21
42501	3	3	4	6	9	0.333333333333333	0.5078125	0.986818908182807	N.S.	none	chr3	40085206	40086496	18
42502	12	15	14	16	31	0.483870967741935	1	1	N.S.	none	chr3	40088583	40092461	25
42503	4	4	10	13	17	0.235294117647059	0.049041748046875	0.372059299286314	N.S.	none	chr3	40095179	40097250	24
42504	2	2	4	4	6	0.333333333333333	0.6875	1	N.S.	none	chr3	40108240	40108607	18
42505	2	2	6	6	8	0.25	0.2890625	0.825380636819709	N.S.	none	chr3	40133966	40134646	22
42506	8	10	7	9	19	0.526315789473684	1	1	N.S.	none	chr3	40142604	40144610	21
42507	14	19	17	20	39	0.487179487179487	1	1	N.S.	none	chr3	40234070	40237076	23
42508	16	19	12	13	32	0.59375	0.377085587475449	0.915756635772012	N.S.	none	chr3	40239276	40242113	23
42509	5	7	2	3	10	0.7	0.34375	0.892412046363831	N.S.	none	chr3	40244968	40246049	24
42510	10	11	5	6	17	0.647058823529412	0.332305908203125	0.884531397638831	N.S.	none	chr3	40419090	40420946	19
42511	1	1	0	0	1	1	1	1	N.S.	none	chr3	40652096	40654141	22
42513	3	3	1	1	4	0.75	0.625	1	N.S.	none	chr3	40731972	40732122	29
42514	1	1	1	1	2	0.5	1	1	N.S.	none	chr3	40822994	40827043	21
42515	1	1	0	0	1	1	1	1	N.S.	none	chr3	40834487	40834637	22
42516	6	6	4	4	10	0.6	0.75390625	1	N.S.	none	chr3	41041233	41041845	18
42517	10	11	7	7	18	0.611111111111111	0.480682373046875	0.986818908182807	N.S.	none	chr3	41263700	41264881	18
42518	7	9	4	4	13	0.692307692307692	0.266845703125	0.801519101562501	N.S.	none	chr3	41291210	41292977	18
42519	6	6	3	4	10	0.6	0.75390625	1	N.S.	none	chr3	41331066	41332752	18
42520	7	7	5	5	12	0.583333333333333	0.7744140625	1	N.S.	none	chr3	41346802	41347880	18
42521	8	8	14	17	25	0.32	0.107752144336701	0.560321155682903	N.S.	none	chr3	41398516	41401660	18
42522	2	2	10	10	12	0.166666666666667	0.03857421875	0.321420255314486	N.S.	none	chr3	41423138	41424122	18
42523	3	3	4	4	7	0.428571428571429	1	1	N.S.	none	chr3	41540268	41540418	20
42524	3	3	2	2	5	0.6	1	1	N.S.	none	chr3	41546433	41546649	19
42525	8	11	9	10	21	0.523809523809524	1	1	N.S.	none	chr3	41650036	41651354	21
42528	1	2	2	2	4	0.5	1	1	N.S.	none	chr3	41729252	41729801	26
42531	7	10	3	5	15	0.666666666666667	0.3017578125	0.840528338978429	N.S.	none	chr3	42322453	42323187	27
42532	1	1	1	1	2	0.5	1	1	N.S.	none	chr3	42379882	42380032	18
42534	6	7	3	4	11	0.636363636363636	0.548828125	1	N.S.	none	chr3	46989877	46990841	20
42535	3	3	4	4	7	0.428571428571429	1	1	N.S.	none	chr3	50296800	50299598	22
42536	4	4	8	8	12	0.333333333333333	0.3876953125	0.91815366488741	N.S.	none	chr3	51010262	51011282	20
42537	8	9	2	2	11	0.818181818181818	0.0654296875	0.422943136846689	N.S.	none	chr3	51064997	51066969	21
42538	3	3	2	3	6	0.5	1	1	N.S.	none	chr3	51123049	51124162	24
42539	1	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr3	54023781	54023931	19
42540	4	4	3	3	7	0.571428571428571	1	1	N.S.	none	chr3	54027829	54028063	26
42541	1	1	4	5	6	0.166666666666667	0.21875	0.749275874652192	N.S.	none	chr3	54067073	54068698	19
42542	3	3	6	7	10	0.3	0.34375	0.892412046363831	N.S.	none	chr3	54230612	54231220	24
42543	9	9	4	5	14	0.642857142857143	0.4239501953125	0.958455121782155	N.S.	none	chr3	54253458	54255418	18
42544	1	3	4	5	8	0.375	0.7265625	1	N.S.	none	chr3	54257833	54258401	20
42545	11	14	13	15	29	0.482758620689655	1	1	N.S.	none	chr3	54335603	54338542	23
42546	5	5	5	6	11	0.454545454545455	1	1	N.S.	none	chr3	54343881	54344784	18
42548	20	27	22	33	60	0.45	0.518958003189654	1	N.S.	none	chr3	54374358	54381847	19
42549	2	2	2	2	4	0.5	1	1	N.S.	none	chr3	54388300	54388551	18
42550	2	3	4	5	8	0.375	0.7265625	1	N.S.	none	chr3	54435987	54436397	28
42551	18	26	33	60	86	0.302325581395349	0.00031699928227764	0.0109604241067751	*	mat	chr3	54439113	54449787	25
42553	8	8	4	4	12	0.666666666666667	0.3876953125	0.91815366488741	N.S.	none	chr3	54461915	54464534	26
42554	8	9	12	13	22	0.409090909090909	0.523467063903809	1	N.S.	none	chr3	54467156	54473145	19
42558	1	1	1	1	2	0.5	1	1	N.S.	none	chr3	54513921	54519938	22
42559	1	1	2	2	3	0.333333333333333	1	1	N.S.	none	chr3	54527232	54527596	22
42560	3	4	2	2	6	0.666666666666667	0.6875	1	N.S.	none	chr3	54530060	54530830	19
42561	2	2	5	6	8	0.25	0.2890625	0.825380636819709	N.S.	none	chr3	54533332	54534776	23
42562	4	4	2	2	6	0.666666666666667	0.6875	1	N.S.	none	chr3	54556378	54558931	25
42563	8	9	6	6	15	0.6	0.60723876953125	1	N.S.	none	chr3	54561422	54562725	21
42564	2	3	1	1	4	0.75	0.625	1	N.S.	none	chr3	54565112	54565409	18
42565	10	11	7	8	19	0.578947368421053	0.647605895996094	1	N.S.	none	chr3	54575657	54579561	21
42566	2	2	1	2	4	0.5	1	1	N.S.	none	chr3	54614271	54614586	18
42567	7	7	10	11	18	0.388888888888889	0.480682373046875	0.986818908182807	N.S.	none	chr3	54637611	54637823	75
42568	10	10	10	12	22	0.454545454545455	0.831811904907227	1	N.S.	none	chr3	54649467	54654016	24
42569	4	4	3	4	8	0.5	1	1	N.S.	none	chr3	54668305	54670999	19
42570	8	9	1	1	10	0.9	0.021484375	0.229815482549858	N.S.	none	chr3	54688537	54689801	27
42571	4	4	7	8	12	0.333333333333333	0.3876953125	0.91815366488741	N.S.	none	chr3	54692400	54693399	19
42572	12	20	22	30	50	0.4	0.202638751064541	0.7379509745363	N.S.	none	chr3	54695740	54699935	25
42574	8	9	13	22	31	0.290322580645161	0.0294493734836578	0.279956602862639	N.S.	none	chr3	54749183	54754436	21
42575	2	2	0	0	2	1	0.5	0.986818908182807	N.S.	none	chr3	54769926	54771297	24
42576	6	6	7	8	14	0.428571428571429	0.79052734375	1	N.S.	none	chr3	54788311	54789891	18
42577	8	8	2	2	10	0.8	0.109375	0.560321155682903	N.S.	none	chr3	54795994	54797056	19
42578	2	2	3	3	5	0.4	1	1	N.S.	none	chr3	54808552	54809421	22
42579	2	2	1	1	3	0.666666666666667	1	1	N.S.	none	chr3	54816988	54817148	35
42580	8	9	3	3	12	0.75	0.14599609375	0.620894754028148	N.S.	none	chr3	54869054	54869942	18
42581	18	20	14	17	37	0.540540540540541	0.742829358729068	1	N.S.	none	chr3	54872363	54875625	19
42582	5	7	13	15	22	0.318181818181818	0.133800506591797	0.596883956572876	N.S.	none	chr3	54886961	54889013	18
42583	8	8	3	3	11	0.727272727272727	0.2265625	0.758088906960164	N.S.	none	chr3	54922802	54924285	21
42585	1	1	2	2	3	0.333333333333333	1	1	N.S.	none	chr3	54957436	54957586	25
42586	4	5	1	1	6	0.833333333333333	0.21875	0.749275874652192	N.S.	none	chr3	54972001	54972667	18
42587	4	8	5	5	13	0.615384615384615	0.5810546875	1	N.S.	none	chr3	54975756	54976372	28
42588	4	6	5	6	12	0.5	1	1	N.S.	none	chr3	54978809	54979248	21
42589	3	3	2	2	5	0.6	1	1	N.S.	none	chr3	54983098	54983252	30
42590	3	3	7	9	12	0.25	0.14599609375	0.620894754028148	N.S.	none	chr3	54986255	54987127	23
42591	4	5	5	7	12	0.416666666666667	0.7744140625	1	N.S.	none	chr3	54990044	54991360	18
42592	9	14	10	14	28	0.5	1	1	N.S.	none	chr3	55004715	55008237	19
42594	1	1	0	0	1	1	1	1	N.S.	none	chr3	55045201	55045351	22
42595	7	9	13	14	23	0.391304347826087	0.404872894287109	0.940466339740327	N.S.	none	chr3	55059003	55063255	21
42596	6	6	8	9	15	0.4	0.60723876953125	1	N.S.	none	chr3	55084192	55086334	23
42597	4	4	9	9	13	0.307692307692308	0.266845703125	0.801519101562501	N.S.	none	chr3	55089555	55093344	18
42598	1	1	2	2	3	0.333333333333333	1	1	N.S.	none	chr3	55109036	55110157	18
42599	1	1	1	3	4	0.25	0.625	1	N.S.	none	chr3	55148595	55148745	34
42600	10	10	6	6	16	0.625	0.454498291015625	0.973117748316187	N.S.	none	chr3	55156172	55156848	20
42603	3	3	0	0	3	1	0.25	0.780095574485768	N.S.	none	chr3	55231254	55231747	18
42604	3	3	2	2	5	0.6	1	1	N.S.	none	chr3	55234245	55234493	21
42606	8	8	12	12	20	0.4	0.50344467163086	0.986818908182807	N.S.	none	chr3	55261163	55263157	20
42607	4	4	5	6	10	0.4	0.75390625	1	N.S.	none	chr3	55282997	55286496	24
42608	5	5	6	6	11	0.454545454545455	1	1	N.S.	none	chr3	55295784	55297563	19
42609	4	5	3	3	8	0.625	0.7265625	1	N.S.	none	chr3	55301515	55302139	19
42610	3	3	2	2	5	0.6	1	1	N.S.	none	chr3	55304680	55305283	19
42611	2	2	4	6	8	0.25	0.2890625	0.825380636819709	N.S.	none	chr3	55318891	55320360	20
42612	9	9	3	3	12	0.75	0.14599609375	0.620894754028148	N.S.	none	chr3	55348947	55350592	18
42613	16	20	9	10	30	0.666666666666667	0.0987371467053889	0.530092633188166	N.S.	none	chr3	55369466	55371812	18
42614	11	12	7	8	20	0.6	0.50344467163086	0.986818908182807	N.S.	none	chr3	55389564	55391009	30
42615	4	4	6	7	11	0.363636363636364	0.548828125	1	N.S.	none	chr3	55393531	55393681	24
42616	5	5	8	10	15	0.333333333333333	0.3017578125	0.840528338978429	N.S.	none	chr3	55397132	55398156	19
42617	2	2	5	8	10	0.2	0.109375	0.560321155682903	N.S.	none	chr3	55433214	55433638	23
42618	11	14	11	12	26	0.538461538461538	0.845018982887268	1	N.S.	none	chr3	55821500	55824410	22
42619	8	8	10	10	18	0.444444444444444	0.814529418945313	1	N.S.	none	chr3	55835193	55837734	20
42620	18	29	19	25	54	0.537037037037037	0.683489228235338	1	N.S.	none	chr3	55861951	55866664	27
42621	5	6	2	2	8	0.75	0.2890625	0.825380636819709	N.S.	none	chr3	55873303	55873855	27
42622	2	2	3	3	5	0.4	1	1	N.S.	none	chr3	55876902	55877306	18
42623	5	6	5	6	12	0.5	1	1	N.S.	none	chr3	55893062	55894119	19
42624	9	12	10	10	22	0.545454545454545	0.831811904907227	1	N.S.	none	chr3	55901227	55905800	19
42625	13	18	14	17	35	0.514285714285714	1	1	N.S.	none	chr3	55918149	55922520	22
42626	9	13	18	21	34	0.382352941176471	0.229481013026088	0.759165611287253	N.S.	none	chr3	55924989	55928148	23
42627	1	1	6	9	10	0.1	0.021484375	0.229815482549858	N.S.	none	chr3	55933906	55934587	20
